seq,year,orig_name,rel_path,size_bytes,lines,encoding,has_chinese,platform_features,md5_12,unreadable,normalized_rel
535,聚宽2026年精选,43小市值再优化【年化98 回撤27】无未来函数.txt,聚宽2026年精选\43小市值再优化【年化98 回撤27】无未来函数.txt,12501,282,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,8fa2f3ce1fc6,False,normalized\聚宽2026年精选\43小市值再优化【年化98 回撤27】无未来函数.txt
536,聚宽2026年精选,44国九条 年化130.74% 回撤11% 众神Debug版.txt,聚宽2026年精选\44国九条 年化130.74% 回撤11% 众神Debug版.txt,19511,420,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,2c17c4d1ed63,False,normalized\聚宽2026年精选\44国九条 年化130.74% 回撤11% 众神Debug版.txt
537,聚宽2026年精选,45此消彼长.txt,聚宽2026年精选\45此消彼长.txt,10133,238,utf-8,True,initialize|run_daily|run_monthly|set_benchmark|order_target_value|get_price|get_fundamentals,0ffbfb7ab17f,False,normalized\聚宽2026年精选\45此消彼长.txt
538,聚宽2026年精选,46高增股池小市值轮动.txt,聚宽2026年精选\46高增股池小市值轮动.txt,10733,235,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,7a24b2746e72,False,normalized\聚宽2026年精选\46高增股池小市值轮动.txt
539,聚宽2026年精选,47多策略整合大E小十年百倍（年化64）.txt,聚宽2026年精选\47多策略整合大E小十年百倍（年化64）.txt,30758,698,utf-8,True,initialize|run_daily|run_weekly|run_monthly|set_benchmark|order_target_value|get_price|get_fundamentals,3fb271e73990,False,normalized\聚宽2026年精选\47多策略整合大E小十年百倍（年化64）.txt
540,聚宽2026年精选,48投资回报率ROIC中等市值.txt,聚宽2026年精选\48投资回报率ROIC中等市值.txt,4767,148,utf-8,True,initialize|run_daily|run_monthly|order_target_value|get_fundamentals,6cc860998605,False,normalized\聚宽2026年精选\48投资回报率ROIC中等市值.txt
541,聚宽2026年精选,49干货贴《机器学习5折保形回归》 .py,聚宽2026年精选\49干货贴《机器学习5折保形回归》 .py,9258,236,utf-8,True,get_price,7cadcc18e5f3,False,normalized\聚宽2026年精选\49干货贴《机器学习5折保形回归》 .py
542,聚宽2026年精选,4高股息低市盈率高增长的价投策略.txt,聚宽2026年精选\4高股息低市盈率高增长的价投策略.txt,10232,203,utf-8,True,initialize|handle_data|before_trading_start|set_benchmark|order_value|get_price|get_fundamentals,4879b2c6f2bb,False,normalized\聚宽2026年精选\4高股息低市盈率高增长的价投策略.txt
543,聚宽2026年精选,50分享一种K线小碎步后突破的分钟级打法.txt,聚宽2026年精选\50分享一种K线小碎步后突破的分钟级打法.txt,21780,561,utf-8,True,initialize|run_daily|order_target_value|get_price|get_fundamentals,e2e31eec5cb2,False,normalized\聚宽2026年精选\50分享一种K线小碎步后突破的分钟级打法.txt
544,聚宽2026年精选,51“四大搅屎棍策略”学习笔记-有魔改.txt,聚宽2026年精选\51“四大搅屎棍策略”学习笔记-有魔改.txt,12962,341,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,4b06334f6696,False,normalized\聚宽2026年精选\51“四大搅屎棍策略”学习笔记-有魔改.txt
545,聚宽2026年精选,52机器学习滚动训练价投策略.txt,聚宽2026年精选\52机器学习滚动训练价投策略.txt,8597,207,utf-8,True,initialize|run_daily|run_monthly|set_benchmark|order_target_value|get_price|get_fundamentals,0a151b5785d8,False,normalized\聚宽2026年精选\52机器学习滚动训练价投策略.txt
546,聚宽2026年精选,"53TSmall-100, 微盘三正.txt","聚宽2026年精选\53TSmall-100, 微盘三正.txt",3548,97,utf-8,True,initialize|run_daily|order_value|get_fundamentals,dc5b80aa3614,False,"normalized\聚宽2026年精选\53TSmall-100, 微盘三正.txt"
547,聚宽2026年精选,54发一个学习策略5年70倍，思路可以学习.txt,聚宽2026年精选\54发一个学习策略5年70倍，思路可以学习.txt,8950,197,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|get_price|get_fundamentals,c44c5a4686bd,False,normalized\聚宽2026年精选\54发一个学习策略5年70倍，思路可以学习.txt
548,聚宽2026年精选,55怎么让龟速变奔跑？以“首版突破一进二”为例.txt,聚宽2026年精选\55怎么让龟速变奔跑？以“首版突破一进二”为例.txt,8419,189,utf-8,True,initialize|run_daily|set_benchmark|order_value|get_price|get_fundamentals,d77fb48bf268,False,normalized\聚宽2026年精选\55怎么让龟速变奔跑？以“首版突破一进二”为例.txt
549,聚宽2026年精选,56基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,聚宽2026年精选\56基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,12620,289,utf-8,True,initialize|run_daily|run_weekly|run_monthly|set_benchmark|order_target_value|get_price|get_fundamentals,6b1a6932df29,False,normalized\聚宽2026年精选\56基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt
550,聚宽2026年精选,57韶华研究之十八，201系列.txt,聚宽2026年精选\57韶华研究之十八，201系列.txt,23132,487,utf-8,True,handle_data|run_daily|set_benchmark|order_target_value|get_price,6847854b816b,False,normalized\聚宽2026年精选\57韶华研究之十八，201系列.txt
551,聚宽2026年精选,58Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,聚宽2026年精选\58Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,6635,159,utf-8,True,initialize|run_daily|set_benchmark|order_target_value,69db3e10546c,False,normalized\聚宽2026年精选\58Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt
552,聚宽2026年精选,59追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,聚宽2026年精选\59追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,18980,440,utf-8,True,initialize|run_daily|order_target_value|order_value|get_price,a1cf9ba1d518,False,normalized\聚宽2026年精选\59追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt
553,聚宽2026年精选,5四大搅屎棍策略.txt,聚宽2026年精选\5四大搅屎棍策略.txt,10926,274,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,31c2086de691,False,normalized\聚宽2026年精选\5四大搅屎棍策略.txt
554,聚宽2026年精选,60高股息V1.0（小程序公开股池）.txt,聚宽2026年精选\60高股息V1.0（小程序公开股池）.txt,11760,285,utf-8,True,initialize|run_daily|run_monthly|set_benchmark|order_target_value|get_price|get_fundamentals,735fd477f584,False,normalized\聚宽2026年精选\60高股息V1.0（小程序公开股池）.txt
555,聚宽2026年精选,61BiLSTM for ETF.txt,聚宽2026年精选\61BiLSTM for ETF.txt,5585,153,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value,7738b63d2265,False,normalized\聚宽2026年精选\61BiLSTM for ETF.txt
556,聚宽2026年精选,62基金溢价（模拟效果好！）.txt,聚宽2026年精选\62基金溢价（模拟效果好！）.txt,11748,237,utf-8,True,initialize|run_daily|after_trading_end|set_benchmark,ddd7829c9511,False,normalized\聚宽2026年精选\62基金溢价（模拟效果好！）.txt
557,聚宽2026年精选,63.5年12倍-小市值.txt,聚宽2026年精选\63.5年12倍-小市值.txt,16646,348,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,aa46829a69a5,False,normalized\聚宽2026年精选\63.5年12倍-小市值.txt
558,聚宽2026年精选,64大小外择时小市值3.0.txt,聚宽2026年精选\64大小外择时小市值3.0.txt,21402,547,utf-8,True,initialize|run_daily|run_weekly|run_monthly|set_benchmark|order_target_value|order_value|get_price|get_fundamentals,ca4e63c1a0ae,False,normalized\聚宽2026年精选\64大小外择时小市值3.0.txt
559,聚宽2026年精选,65搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,聚宽2026年精选\65搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,23064,487,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|get_price|get_fundamentals,95e2adbc3a59,False,normalized\聚宽2026年精选\65搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt
560,聚宽2026年精选,66手把手教你构建ETF策略候选池.py,聚宽2026年精选\66手把手教你构建ETF策略候选池.py,6066,212,utf-8,True,get_price,dac72b2689dc,False,normalized\聚宽2026年精选\66手把手教你构建ETF策略候选池.py
561,聚宽2026年精选,67大市值价投高股息爱国者策略（爱我中华）.txt,聚宽2026年精选\67大市值价投高股息爱国者策略（爱我中华）.txt,12110,282,utf-8,True,initialize|run_daily|run_weekly|run_monthly|set_benchmark|order_target_value|get_price|get_fundamentals,187c37a53e43,False,normalized\聚宽2026年精选\67大市值价投高股息爱国者策略（爱我中华）.txt
562,聚宽2026年精选,68wywy1995 首板低开策略代码优化，提快速度.txt,聚宽2026年精选\68wywy1995 首板低开策略代码优化，提快速度.txt,12080,279,utf-8,True,initialize|run_daily|order_target_value|get_price,133b2d8dc1e4,False,normalized\聚宽2026年精选\68wywy1995 首板低开策略代码优化，提快速度.txt
563,聚宽2026年精选,69“稳定摸狗策略”学习笔记.txt,聚宽2026年精选\69“稳定摸狗策略”学习笔记.txt,3626,94,utf-8,True,initialize|run_daily|set_benchmark|order_target_value,c53ee1c11465,False,normalized\聚宽2026年精选\69“稳定摸狗策略”学习笔记.txt
564,聚宽2026年精选,6国九小市值策略【年化100.5】.txt,聚宽2026年精选\6国九小市值策略【年化100.5】.txt,16113,358,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,ca0f8fc8467b,False,normalized\聚宽2026年精选\6国九小市值策略【年化100.5】.txt
565,聚宽2026年精选,70动态保形回归小市值策略改进.txt,聚宽2026年精选\70动态保形回归小市值策略改进.txt,62511,1709,utf-8,True,initialize|handle_data|run_daily|before_trading_start|after_trading_end|set_benchmark|order_target_value|get_price|get_fundamentals,96ae41f63890,False,normalized\聚宽2026年精选\70动态保形回归小市值策略改进.txt
566,聚宽2026年精选,71（乱改一版）股票加“钱粮”ETF组合.txt,聚宽2026年精选\71（乱改一版）股票加“钱粮”ETF组合.txt,25479,572,utf-8,True,initialize|run_daily|run_weekly|run_monthly|set_benchmark|order_target_value|get_price|get_fundamentals,127508f2e435,False,normalized\聚宽2026年精选\71（乱改一版）股票加“钱粮”ETF组合.txt
567,聚宽2026年精选,72量化进阶学习笔记——打板策略.txt,聚宽2026年精选\72量化进阶学习笔记——打板策略.txt,12179,282,utf-8,True,initialize|run_daily|order_target_value|get_price,abba4c74e1d2,False,normalized\聚宽2026年精选\72量化进阶学习笔记——打板策略.txt
568,聚宽2026年精选,73微盘400每日再平衡.txt,聚宽2026年精选\73微盘400每日再平衡.txt,2007,64,utf-8,True,initialize|run_daily|set_benchmark|order_target_value|get_fundamentals,b43246cf2802,False,normalized\聚宽2026年精选\73微盘400每日再平衡.txt
569,聚宽2026年精选,74趋势筛选后相关性最小etf轮动.txt,聚宽2026年精选\74趋势筛选后相关性最小etf轮动.txt,5737,149,utf-8,True,initialize|run_daily|set_benchmark|order_target_value,522260e8f6f3,False,normalized\聚宽2026年精选\74趋势筛选后相关性最小etf轮动.txt
570,聚宽2026年精选,75大市值价值投资优化一波.txt,聚宽2026年精选\75大市值价值投资优化一波.txt,6818,196,utf-8,True,initialize|run_daily|run_weekly|run_monthly|set_benchmark|order_target_value|order_value|get_price|get_fundamentals,a016c519e8bd,False,normalized\聚宽2026年精选\75大市值价值投资优化一波.txt
571,聚宽2026年精选,76小市值止损策略【年化104.11】.txt,聚宽2026年精选\76小市值止损策略【年化104.11】.txt,13665,294,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|order_value|get_price|get_fundamentals,0a27a97328e5,False,normalized\聚宽2026年精选\76小市值止损策略【年化104.11】.txt
572,聚宽2026年精选,77研报三因子II-新规高分红小市值-年化60回撤19.txt,聚宽2026年精选\77研报三因子II-新规高分红小市值-年化60回撤19.txt,10544,236,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,7e5e5447be91,False,normalized\聚宽2026年精选\77研报三因子II-新规高分红小市值-年化60回撤19.txt
573,聚宽2026年精选,78首板低开策略-终极版 最大回撤15%，年化50%.txt,聚宽2026年精选\78首板低开策略-终极版 最大回撤15%，年化50%.txt,14659,396,utf-8,True,initialize|run_daily|set_benchmark|order_target_value|get_price,2b5e98bfca7a,False,normalized\聚宽2026年精选\78首板低开策略-终极版 最大回撤15%，年化50%.txt
574,聚宽2026年精选,79国九条-新的红利因子，修正「审计意见」函数.txt,聚宽2026年精选\79国九条-新的红利因子，修正「审计意见」函数.txt,21606,494,utf-8,True,initialize|run_daily|run_weekly|set_benchmark|order_target_value|get_price|get_fundamentals,2dfe59cd5c6b,False,normalized\聚宽2026年精选\79国九条-新的红利因子，修正「审计意见」函数.txt
575,聚宽2026年精选,7追首板涨停 过去两年年化304%.txt,聚宽2026年精选\7追首板涨停 过去两年年化304%.txt,7345,159,utf-8,True,initialize|run_daily|order_target_value|order_value|get_price,2e8446ba42a7,False,normalized\聚宽2026年精选\7追首板涨停 过去两年年化304%.txt
576,聚宽2026年精选,80基本面01加RSI择时.txt,聚宽2026年精选\80基本面01加RSI择时.txt,5002,150,utf-8,True,initialize|run_daily|run_monthly|order_target_value|get_price|get_fundamentals,31f24872428a,False,normalized\聚宽2026年精选\80基本面01加RSI择时.txt
577,聚宽2026年精选,81搞市场最靓的仔！指数ETF动量轮动策略-2.txt,聚宽2026年精选\81搞市场最靓的仔！指数ETF动量轮动策略-2.txt,6374,139,utf-8,True,initialize|handle_data|run_daily|set_benchmark|order_target_value,829a4b94a5de,False,normalized\聚宽2026年精选\81搞市场最靓的仔！指数ETF动量轮动策略-2.txt
578,聚宽2026年精选,82回报社区——基于Gyro老师策略的思考.txt,聚宽2026年精选\82回报社区——基于Gyro老师策略的思考.txt,2995,82,utf-8,True,initialize|handle_data|before_trading_start|set_benchmark|order_target_value|get_price|get_fundamentals,8cda1f8e6d40,False,normalized\聚宽2026年精选\82回报社区——基于Gyro老师策略的思考.txt
